"type","choice","old","new","question","required","relevant","constraint","calculation","Continua","Discreta","Binaria","Categorica","Promedio","Suma","Maximo","Minimo","Porcentaje","IfAny","Count","Moda","area_total","area_coffee","area_productive","area_all","weight_produced","weight_sold","distance_between","distance_within","price_min","price_max","baseline","endline","bl_loop","el_loop","force_join","bar_plot_avg","bar_plot_cnt","line_plot_y","line_plot_x","donut_plot","choropleth_plot","grouping_var","type_column","logarithm"
"dummies","proportions",NA,"proportionOfOtherIncome_Most","Que proporcion representan estos otros ingresos del total de ingresos de su hogar?/Mas de la mitad (60-90%)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","proportions",NA,"proportionOfOtherIncome_no_answer","Que proporcion representan estos otros ingresos del total de ingresos de su hogar?/Sin respuesta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","proportions",NA,"proportionOfOtherIncome_None","Que proporcion representan estos otros ingresos del total de ingresos de su hogar?/Nada (0%)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","proportions",NA,"proportionOfOtherIncome_UnderHalf","Que proporcion representan estos otros ingresos del total de ingresos de su hogar?/Menos de la mitad (10-40%)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"integer",NA,"D7","providePhoneNumber","Podria facilitarnos un numero de telefono para comunicarnos con usted",TRUE,"${willingToReceiveWhatsAppUpdates} = 'Y' and selected(${producerCheck}, 'N')","regex(.,'[0-9]{8}')",NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_one","rapport",NA,"quality_rapport","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?",TRUE,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","rapport",NA,"quality_rapport_difficult","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?/Dificil",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","rapport",NA,"quality_rapport_easy","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?/Facil",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","rapport",NA,"quality_rapport_medium","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?/Medianamente facil",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","rapport",NA,"quality_rapport_no_answer","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?/Sin respuesta",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","rapport",NA,"quality_rapport_very_difficult","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?/Muy Dificil",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_one","rapport",NA,"QUALITY_RAPPORT","ENCUESTADOR En su opinion que tan facil fue entablar el dialogo con la persona que respondio a la encuesta?",TRUE,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_one","reliability",NA,"quality_reliability","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas",TRUE,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reliability",NA,"quality_reliability_1","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas/Dudas regulares o serias",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reliability",NA,"quality_reliability_2","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas/Algunas dudas",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reliability",NA,"quality_reliability_3","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas/Bien",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reliability",NA,"quality_reliability_4","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas/Confiable",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","reliability",NA,"quality_reliability_5","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas/Muy confiable",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_one","reliability",NA,"QUALITY_RELIABILITY","ENCUESTADOR En su opinion que tan confiables son las respuestas dadas durante la encuesta? Considere la exactitud y la voluntad/interes para responder las preguntas",TRUE,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","e77","E77","qualityEvaluationDone","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?",TRUE,NA,"not(selected(${qualityEvaluationDone}, '4') and count-selected(${qualityEvaluationDone})>1)",NA,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/1","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de materia extrana",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/1_typ","Evaluaciones de calidad, por comprador/Separacion de materia extrana",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/1_typ_buy","Evaluaciones de calidad, por comprador/Separacion de materia extrana",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/10","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de granos pelados",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/10_typ","Evaluaciones de calidad, por comprador/Separacion de granos pelados",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/10_typ_buy","Evaluaciones de calidad, por comprador/Separacion de granos pelados",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/11","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de granos manchados",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/11_typ","Evaluaciones de calidad, por comprador/Separacion de granos manchados",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/11_typ_buy","Evaluaciones de calidad, por comprador/Separacion de granos manchados",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/12","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Granos brocados",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/12_typ","Evaluaciones de calidad, por comprador/Granos brocados",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/12_typ_buy","Evaluaciones de calidad, por comprador/Granos brocados",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/13","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Catacion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/13_typ","Evaluaciones de calidad, por comprador/Catacion",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/13_typ_buy","Evaluaciones de calidad, por comprador/Catacion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/2","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Granos verdes",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/2_typ","Evaluaciones de calidad, por comprador/Granos verdes",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/2_typ_buy","Evaluaciones de calidad, por comprador/Granos verdes",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/3","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Guacuco (Guajuco)",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/3_typ","Evaluaciones de calidad, por comprador/Guacuco (Guajuco)",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/3_typ_buy","Evaluaciones de calidad, por comprador/Guacuco (Guajuco)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/4","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/No hice ninguna evaluacion",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/4_typ","Evaluaciones de calidad, por comprador/No hice ninguna evaluacion",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/4_typ_buy","Evaluaciones de calidad, por comprador/No hice ninguna evaluacion",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/5","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de cascara de cafe",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/5_typ","Evaluaciones de calidad, por comprador/Separacion de cascara de cafe",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/5_typ_buy","Evaluaciones de calidad, por comprador/Separacion de cascara de cafe",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/6","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de granos con cascara",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/6_typ","Evaluaciones de calidad, por comprador/Separacion de granos con cascara",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/6_typ_buy","Evaluaciones de calidad, por comprador/Separacion de granos con cascara",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/7","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de granos vanos/casulla",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/7_typ","Evaluaciones de calidad, por comprador/Separacion de granos vanos/casulla",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/7_typ_buy","Evaluaciones de calidad, por comprador/Separacion de granos vanos/casulla",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/8","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de granos flotadores (orejas)",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/8_typ","Evaluaciones de calidad, por comprador/Separacion de granos flotadores (orejas)",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/8_typ_buy","Evaluaciones de calidad, por comprador/Separacion de granos flotadores (orejas)",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/9","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Separacion de granos aplastados mordidos y partidos",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/9_typ","Evaluaciones de calidad, por comprador/Separacion de granos aplastados mordidos y partidos",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/9_typ_buy","Evaluaciones de calidad, por comprador/Separacion de granos aplastados mordidos y partidos",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/99","Cuales de las siguientes evaluaciones de calidad fisica se le realizaron a su cafe en la ultima cosecha?/Otra",NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/99_typ","Evaluaciones de calidad, por comprador/Otra",NA,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_repeat","sales_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","e77",NA,"qualityEvaluationDone/99_typ_buy","Evaluaciones de calidad, por comprador/Otra",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","e77",NA,"qualityEvaluationDone_typ","Evaluaciones de calidad, por comprador",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"calculate",NA,"E70CA","quintalConversionRate","Conversion de venta en Quintal Oro",NA,NA,NA,"ifelse(formInWhichCoffeeWasSold == ""cherry"", ifelse(formInWhichCoffeeWasSold == ""wet"", saleAmountInUnits * 0.1851,ifelse(formInWhichCoffeeWasSold == ""dry"",saleAmountInUnits *,0.8, saleAmountInUnits * 1.19)))",1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"sales_process_repeat","sales_process_repeat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","technical_assistance_trusting",NA,"reasonForNotTrustingGroupTrainingInfo","Por que?",TRUE,"selected(${reasonForNotUsingGroupTrainingKnowledge}, 'hard') or selected(${reasonForNotUsingGroupTrainingKnowledge}, 'mistrust')",NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingGroupTrainingInfo/foreign","Por que?/El tecnico que le dio la informacion no es de esta zona/ no conoce las condiciones de esta zona",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingGroupTrainingInfo/man","Por que?/El tecnico que le dio la informacion es hombre",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingGroupTrainingInfo/other","Por que?/Otro",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingGroupTrainingInfo/woman","Por que?/El tecnico que le dio la informacion es mujer",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingGroupTrainingInfo/young","Por que?/El tecnico que le dio la informacion es muy joven",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"select_multiple","technical_assistance_trusting",NA,"reasonForNotTrustingTechnicalAssistanceInfo","Por que?",TRUE,"selected(${reasonForNotUsingTechnicalAssistanceKnowledge}, 'hard') or selected(${reasonForNotUsingTechnicalAssistanceKnowledge}, 'mistrust')",NA,NA,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingTechnicalAssistanceInfo/foreign","Por que?/El tecnico que le dio la informacion no es de esta zona/ no conoce las condiciones de esta zona",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"dummies","technical_assistance_trusting",NA,"reasonForNotTrustingTechnicalAssistanceInfo/man","Por que?/El tecnico que le dio la informacion es hombre",NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
